post_number,subject,username,date
17424,Blast off,EpikTrades,2014-01-27
17425,'d like to think we close at or,jprise,2014-01-27
17426,I SEE IT IN THE PRICE MOVEMENT UP,this2shallpass,2014-01-27
17427,What the heck a lunch time run lmao,Nickpm,2014-01-27
17428,It looks like wise money has been accumulating,cjstocksup,2014-01-27
17429,"REPEAT NEWS IS COMING  ,LOOK HOW STOCK",this2shallpass,2014-01-27
17430,Etrade stuck at buy .0168 will he move?,Nickpm,2014-01-27
17431,KGET is a mountaineer like Reinhold Messner LOLgo KGET,hugedubel,2014-01-27
17432,mm's force sellers to sell low - this,Sponsoring Thought Capital,2014-01-27
17433,NEWS OUT YET ?,this2shallpass,2014-01-27
17434,I like seeing the removals and exits,Sponsoring Thought Capital,2014-01-27
17435,Buy to Sell ratio at .42% at 12:14 P.M.,Stanner,2014-01-27
17436,How can you check the buy/sell ratio?,Porteño,2014-01-27
17437,Now we have to take out these 1,cjstocksup,2014-01-27
17438,goodness. another 850k share wall under .018,jprise,2014-01-27
17439,I-HUB TRADES tab //divide buy volume by sell volume,Stanner,2014-01-27
17440,Look at the daily KGET volume. That is,cjstocksup,2014-01-27
17441,Just might be the last cash grab before,Sponsoring Thought Capital,2014-01-27
17442,<DELETED>,<DELETED>,2014-01-27
17443,Glad I picked up some at 0.0163 earlier.,jin1oo8,2014-01-27
17444,"There we go, NITE selling cheap",Sponsoring Thought Capital,2014-01-27
17445,TODAY WE GET NEWS  IMO,this2shallpass,2014-01-27
17446,If we flip PAR SAR we go up,Porteño,2014-01-27
17447,LAMP institutional buying. That's great. News would make,fa123,2014-01-27
17448,whats happening now?,williamMoneymaker,2014-01-27
17449,News will come but with this stock it,Brock69,2014-01-27
17450,"And the games continue, just gotta wait it",everett7,2014-01-27
17451,I'm starting to really hate this thing,jprise,2014-01-27
17452,We've had a PR every 6 days it,Porteño,2014-01-27
17453,"Agree, news coming",Sdnapper,2014-01-27
17454,Exactly as the sellers get eaten up by,cjstocksup,2014-01-27
17455,Congrats that was a nice LOD pick up,cjstocksup,2014-01-27
17456,This cracks me up all the up and,kallas52,2014-01-27
17457,heavy hard and thorough support in the 16's,Sponsoring Thought Capital,2014-01-27
17458,I agree with most we should get the,cjstocksup,2014-01-27
17459,IMO this would have dumped hard several days,Sponsoring Thought Capital,2014-01-27
17460,"1 million on bid, move them up",Sdnapper,2014-01-27
17461,If this doesn't go up by Thursday I,Nickpm,2014-01-27
17462,Bingo!  KGET,Little_Giant ,2014-01-27
17463,http://stockcharts.com/c-sc/sc?s=KGET&p=D&b=5&g=0&i=t44327910608&r=1390846013441,Sponsoring Thought Capital,2014-01-27
17464,give it up nite! geez! your not getting,jprise,2014-01-27
17465,nite below current price,kallas52,2014-01-27
17466,wants to drive it down so he can,jprise,2014-01-27
17467,<DELETED>,<DELETED>,2014-01-27
17468,bid support,Sponsoring Thought Capital,2014-01-27
17469,The KGET ask is paper thin again to,cjstocksup,2014-01-27
17470,stand off with him self,kallas52,2014-01-27
17471,"OK  LETS  GO ,  BTW",goldapple,2014-01-27
17472,lol. I like your disclaimer,jprise,2014-01-27
17473,350 grand traded today so far on LIGHT volume,Sponsoring Thought Capital,2014-01-27
17474,That's ILLEGAL!~!  They aren't allowed to share,brawnycha,2014-01-27
17475,lol  lol  lol  lol ,goldapple,2014-01-27
17476,Lots of people working on this stock. At,dheminger,2014-01-27
17477,OVErSOlD and under valued!,dheminger,2014-01-27
17478,lot of volume on the bid now 1.5,jprise,2014-01-27
17479,That is not true. I have called many,cjstocksup,2014-01-27
17480,lol maybe 300k on the ask,jprise,2014-01-27
17481,The KGET ask is so thin to .02,cjstocksup,2014-01-27
17482,Look at ETRF & NITE.,mrlahjr,2014-01-27
17483,how,williamMoneymaker,2014-01-27
17484,EOD run IMO,everett7,2014-01-27
17485,Yep both retail. KGET is setting up to,cjstocksup,2014-01-27
17486,2 million bid sitting,Sponsoring Thought Capital,2014-01-27
17487,KGET will run when the ask is hit,cjstocksup,2014-01-27
17488,HOLD STRONG !!!!!!,Stanner,2014-01-27
17489,KGET has had higher lows the last couple,cjstocksup,2014-01-27
17490,Feels like we are at least a month,Nickpm,2014-01-27
17491,WE HAVE 10 MILLION IN///AND ARE EXPANDING PRODUCTION !!!!!!!!!,Stanner,2014-01-27
17492,yay! 1/2 mill hit on the ask,jprise,2014-01-27
17493,Buy to Sell ratio is at .49% as,Stanner,2014-01-27
17494,Once we see buying on the KGET ask,cjstocksup,2014-01-27
17495,IF we can 'win' this day//Then the massive,Stanner,2014-01-27
17496,These guys wouldn't be able to flip if,everett7,2014-01-27
17497,ready,Sponsoring Thought Capital,2014-01-27
17498,It does not matter the overall KGET chart,cjstocksup,2014-01-27
17499,Exactly!   KGET,cjstocksup,2014-01-27
17500,Don't give up on today so easy//we can,Stanner,2014-01-27
17501,"WE HAVE PRODUCT,CONTRACT(S),AND EXPANDING PRODUCTION.!!!!!!!!!!!!",Stanner,2014-01-27
17502,OVER 1/2 MILL AT .0173 FOR SALE NO,kallas52,2014-01-27
17503,Actually KGET can close even or green easy,cjstocksup,2014-01-27
17504,Gap closing but I think were still going,kallas52,2014-01-27
17505,ALSO HAVE A SUCCESS STORY IN CALIFORNIA WITH,Stanner,2014-01-27
17506,PUSH!! Slap that ASK!,kenegan59,2014-01-27
17507,tick tock tick tock,kallas52,2014-01-27
17508,"VERT, wtf, wasn't he pushing it up in",everett7,2014-01-27
17509,this thing is so lame right now,jprise,2014-01-27
17510,OK the sellers bidwhacked and the ask is,cjstocksup,2014-01-27
17511,vert oould go either wat right now,kallas52,2014-01-27
17512,VERT is always both on the bid and,cjstocksup,2014-01-27
17513,green would make me estatic espicially with no,kallas52,2014-01-27
17514,gsp got bigger,kallas52,2014-01-27
17515,tell me this wasn't held down all day,Sponsoring Thought Capital,2014-01-27
17516,boring today but there is always tommorrow,kallas52,2014-01-27
17517,looking forward to PR's tomorrow,Sponsoring Thought Capital,2014-01-27
17518,hopefully at least an update,kallas52,2014-01-27
17519,There were a lot of very red stocks,cjstocksup,2014-01-27
17520,would be nice. I'm not sure how many,jprise,2014-01-27
17521,True share value not represented///just hold !!,Stanner,2014-01-27
17522,This don't look good,lineItemVeto,2014-01-27
17523,"Then, BAM[!!/b]",chezare,2014-01-27
17524,Nicely added more today.,jin1oo8,2014-01-27
17525,The KGET chart looks awesome. We have consolidated,cjstocksup,2014-01-27
17526,"Yup, like I've emphasized several times here we",jin1oo8,2014-01-27
17527,<DELETED>,<DELETED>,2014-01-27
17528,<DELETED>,<DELETED>,2014-01-27
17529,First thing in the morning will be the,Orangeman3,2014-01-27
17530,So you are saying it will be shut,OTCRIDDLER,2014-01-27
17531,lol kget isn't even on the websites list,jprise,2014-01-27
17532,sounds like SEC violation. Nice try Shorties,Sdnapper,2014-01-27
17533,Be Carefull.... watch the,adonaiwindows,2014-01-27
17534,I just posted what I got via email,burnie202,2014-01-27
17535,<DELETED>,<DELETED>,2014-01-27
17536,<DELETED>,<DELETED>,2014-01-27
17537,<DELETED>,<DELETED>,2014-01-27
17538,<DELETED>,<DELETED>,2014-01-27
17539,I did have shares in this company at,burnie202,2014-01-27
17540,<DELETED>,<DELETED>,2014-01-27
17541,<DELETED>,<DELETED>,2014-01-27
17542,<DELETED>,<DELETED>,2014-01-27
17543,<DELETED>,<DELETED>,2014-01-27
17544,lol. well I guess if there ever was,jprise,2014-01-27
17545,I'll forward you guys the email if you,burnie202,2014-01-27
17546,<DELETED>,<DELETED>,2014-01-27
17547,They are just trying to get cheap shares,Ryan Blue,2014-01-27
17548,<DELETED>,<DELETED>,2014-01-27
17549,olie did just get shutdown. that's some scary sh!t,jprise,2014-01-27
17550,<DELETED>,<DELETED>,2014-01-27
17551,Because they were late in reporting...,adonaiwindows,2014-01-27
17552,"im not a lawyer, but I find it",Sdnapper,2014-01-27
17553,I second that b.s.,adonaiwindows,2014-01-27
17554,I agree. Sounds fishy.,kenegan59,2014-01-27
17555,We will have our time. Money tv is,Ryan Blue,2014-01-27
17556,"my numbers look like yours Blue, im holding",Sdnapper,2014-01-27
17557,<DELETED>,<DELETED>,2014-01-27
17558,Somebody wants dirt cheap shares!,kenegan59,2014-01-27
17559,<DELETED>,<DELETED>,2014-01-27
17560,"Agreed. I get the game, but to fall",jmac123,2014-01-27
17561,Talking about pumpanddump.com or the person who is,Inorange,2014-01-27
17562,<DELETED>,<DELETED>,2014-01-27
17563,"As an aside, those stocks deserved to get",jmac123,2014-01-27
17564,For those in this when we could not,jmac123,2014-01-27
17565,I'm with you as well. Made money from,theycallmejg15,2014-01-27
17566,I agree 100%. KGET .05 plus on the,cjstocksup,2014-01-27
17567,<DELETED>,<DELETED>,2014-01-27
17568,<DELETED>,<DELETED>,2014-01-27
17569,<DELETED>,<DELETED>,2014-01-27
17570,<DELETED>,<DELETED>,2014-01-27
17571,This company has so much potential,theycallmejg15,2014-01-27
17572,<DELETED>,<DELETED>,2014-01-27
17573,<DELETED>,<DELETED>,2014-01-27
17574,so the next News is about the amount,sundancer-ch,2014-01-28
17575,All this great D.D....,adonaiwindows,2014-01-28
17576,"30,000,000 $ ?",sundancer-ch,2014-01-28
17577,.037 ask! Go KGET!,witch_from_saturn,2014-01-28
17578,Too early to put any weight on that.,Porteño,2014-01-28
17579,More like a lot of traders from yesterday,Stanner,2014-01-28
17580,According to the 8-K filed 1/22/2014 KGET has,Stanner,2014-01-28
17581,Awesome chart video! Load up folks!,kenegan59,2014-01-28
17582,I imagine dotting some I's & crossing some,Stanner,2014-01-28
17583,"Subject of a Major Pumpsanddumps.com article today, this",kentonmag1,2014-01-28
17584,This wasn't the subject. I guess you didn't,qwurp,2014-01-28
17585,I do not see this on pumps and,golfboy,2014-01-28
17586,I searched and looked through the list and,Porteño,2014-01-28
17587,OLIE and HSCO  did not file by,kenegan59,2014-01-28
17588,Looks like another flat day on kget need,kallas52,2014-01-28
17589,KGET & Pacific Gas&Electric made front page news,Stanner,2014-01-28
17590,Your last line sounds like the GE slogan.,AVALANCHE06,2014-01-28
17591,$$$$$$$$$$$$$$ “KGET” $$$$$$$$$$$$$$ ,twosecure,2014-01-28
17592,"This is great , run starts today !!!",golfboy,2014-01-28
17593,Then scan or take a picture of the,Porteño,2014-01-28
17594,Janice Shell is putting out the article sometime,kentonmag1,2014-01-28
17595,Shorts want your shares....,adonaiwindows,2014-01-28
17596,You are 100% incorrect KGET was mentioned on,kentonmag1,2014-01-28
17597,Post e-mail showing this information then. Black out,Porteño,2014-01-28
17598,We will see wink wink.,kentonmag1,2014-01-28
17599,KGET and Global Hydrogen Technologies Plan ,twosecure,2014-01-28
17600,"We need news, this negative b.s. is upsetting me.",OTCRIDDLER,2014-01-28
17601,Buy those Dips Baby!,adonaiwindows,2014-01-28
17602,<DELETED>,<DELETED>,2014-01-28
17603,KGET 30% owner of Global Apollo KleanGas. ,twosecure,2014-01-28
17604,<DELETED>,<DELETED>,2014-01-28
17605,<DELETED>,<DELETED>,2014-01-28
17606,Deleted it from my deleted folder just after,kentonmag1,2014-01-28
17607,<DELETED>,<DELETED>,2014-01-28
17608,<DELETED>,<DELETED>,2014-01-28
17609,<DELETED>,<DELETED>,2014-01-28
17610,“KGET”  NEW  RDF PELLET CONTRACTS ,twosecure,2014-01-28
17611,Also the KGET news about the finalizing of,cjstocksup,2014-01-28
17612,No sell-off today.. Not IMO,EpikTrades,2014-01-28
17613,<DELETED>,<DELETED>,2014-01-28
17614,Yes we got a KGET 8K last week,cjstocksup,2014-01-28
17615,Short sell the .0175 buy the .0160,Anjango,2014-01-28
17616,1 million shares on the ask at .0160..,EpikTrades,2014-01-28
17617,"Jesus who's selling all these shares down here,",everett7,2014-01-28
17618,<DELETED>,<DELETED>,2014-01-28
17619,KGET $$$,cjstocksup,2014-01-28
17620,KGET is so ready to run very green,cjstocksup,2014-01-28
17621,"Don't know, but bid support seems to show",Sponsoring Thought Capital,2014-01-28
17622,<DELETED>,<DELETED>,2014-01-28
17623,PR has to be OTW,Sponsoring Thought Capital,2014-01-28
17624,"I meant the bid, my mistake..  Still",EpikTrades,2014-01-28
17625,Looks like it is ready to run today!,Skywalker007,2014-01-28
17626,This is doing nothing!!!!!!,pennystockpro32,2014-01-28
17627,<DELETED>,<DELETED>,2014-01-28
17628,Someone on this board said its better to,kallas52,2014-01-28
17629,<DELETED>,<DELETED>,2014-01-28
17630,"Shorts have come to play today, ugh",everett7,2014-01-28
17631,KGET will not run until we get news,EpikTrades,2014-01-28
17632,I'm out with small gain not because of,pretzelLOGIC,2014-01-28
17633,Picking up these cheapies down here.,jin1oo8,2014-01-28
17634,<DELETED>,<DELETED>,2014-01-28
17635,You got out because of his name..?,EpikTrades,2014-01-28
17636,"This sucks, shorting and manipulating down through the",everett7,2014-01-28
17637,No... because of what he DIDN'T say.,pretzelLOGIC,2014-01-28
17638,"Patience, whoever orchestrated this is going to get",cjstocksup,2014-01-28
17639,Mind elaborating? I'm interested in your thoughts..,EpikTrades,2014-01-28
17640,There are no shorts here!! Like l said,Orangeman3,2014-01-28
17641,Until we get news this is gonna keep,53SPiNMaN,2014-01-28
17642,$KGETDD Notes ~ KGET ,cjstocksup,2014-01-28
17643,What is coming down the pipeline?,EpikTrades,2014-01-28
17644,<DELETED>,<DELETED>,2014-01-28
17645,Not true most stock with charts like KGET,cjstocksup,2014-01-28
17646,“KGET” Subsidiary Green Day Technologies ,cjstocksup,2014-01-28
17647,"When the next wave of news hits, this",John Deere1,2014-01-28
17648,KGET Kleangas Money TV link ,cjstocksup,2014-01-28
17649,KGET 1 month short data. Click on the,cjstocksup,2014-01-28
17650,Power of the Poison Pen,Stanner,2014-01-28
17651,When the CEO of the company I work,pretzelLOGIC,2014-01-28
17652,Well he was an actor.. At least he,EpikTrades,2014-01-28
17653,"Go ahead, keep feeding VERT shares you freaking morons",everett7,2014-01-28
17654,Kleangas Energy Technology Wholly Owned Subsidiary Secures Production,cjstocksup,2014-01-28
17655,KGET: the Company received 3 additional requests for,cjstocksup,2014-01-28
17656,Whoa I'm holding 170k relax I will feed,EpikTrades,2014-01-28
17657,Things are about to settle down. .016-.0165 for,kenegan59,2014-01-28
17658,Weak hands out and the KGET ask is,cjstocksup,2014-01-28
17659,"It's you.  There will be blood, GREEN blood.",chezare,2014-01-28
17660,this is consolidating perfectly here... even if this,dannyo-nr1,2014-01-28
17661,Haven't sold a single share entry,Sponsoring Thought Capital,2014-01-28
17662,All we need is news!!! News news news..,EpikTrades,2014-01-28
17663,wowHistorical Short Selling Data For KGET,Sponsoring Thought Capital,2014-01-28
17664,Janice shell is always spot on with her,johnnytrader33,2014-01-28
17665,Smart buyers are loading up down here,everett7,2014-01-28
17666,<DELETED>,<DELETED>,2014-01-28
17667,And here comes the KGET breakout. We had,cjstocksup,2014-01-28
17668,I'm considering getting out before this drops any,OTCBULL,2014-01-28
17669,KGET held another key technical level on the,cjstocksup,2014-01-28
17670,Quick! Sell everything ! the world is coming,adonaiwindows,2014-01-28
17671,<DELETED>,<DELETED>,2014-01-28
17672,<DELETED>,<DELETED>,2014-01-28
17673,No new news the scam artist known as,johnnytrader33,2014-01-28
17674,A quick google search will reveal my words,EpikTrades,2014-01-28
17675,COVER COVER COVER,Sponsoring Thought Capital,2014-01-28
17676,<DELETED>,<DELETED>,2014-01-28
17677,No no smart buyers bought at .003 as,johnnytrader33,2014-01-28
17678,Not sure why everyone is so freaking impatient,rhenj1026,2014-01-28
17679,15 support?,Sponsoring Thought Capital,2014-01-28
17680,There is no reason why kget should not,rusure2013,2014-01-28
17681,with this long shadow on the daily candle,dannyo-nr1,2014-01-28
17682,Wedesday and Thursday,golfboy,2014-01-28
17683,KGET HOD after a major flush it does,cjstocksup,2014-01-28
17684,a million shares at .0170 wow,kallas52,2014-01-28
17685,That is the 1 to 2 tick traders,cjstocksup,2014-01-28
17686,<DELETED>,<DELETED>,2014-01-28
17687,Who is selling here before we get more,cjstocksup,2014-01-28
17688,i bought more today relatively low investment for,kallas52,2014-01-28
17689,"Fact, someone worked hard to gap KGET down",cjstocksup,2014-01-28
17690,if the three contracts come through should be,kallas52,2014-01-28
17691,Exactly and selling into major news is foolish.,cjstocksup,2014-01-28
17692,besides wierd day on the market two of,kallas52,2014-01-28
17693,"KGET,DON'T SELL,DON'T PANIC, ",twosecure,2014-01-28
17694,The buy to sell ratio is .777% as,Stanner,2014-01-28
17695,i agree if this was a scam the,kallas52,2014-01-28
17696,KGET is going to be HUGE$$$,cjstocksup,2014-01-28
17697,ask drying up a little,kallas52,2014-01-28
17698,"The shorts may be out today, but any",Skywalker007,2014-01-28
17699,KGET THIN again,Sponsoring Thought Capital,2014-01-28
17700,so that pump and dump article  was,goldapple,2014-01-28
17701,<DELETED>,<DELETED>,2014-01-28
17702,i subscribe to just about everything and I,kallas52,2014-01-28
17703,<DELETED>,<DELETED>,2014-01-28
17704,Once KGET breaks .0175 and runs green we,cjstocksup,2014-01-28
17705,Looks like we're trying to get out of,The Big Wheel,2014-01-28
17706,I've been loading this whole time! Ha.,Skywalker007,2014-01-28
17707,<DELETED>,<DELETED>,2014-01-28
17708,I have the original email still on my,kentonmag1,2014-01-28
17709,"well it looks like kget has recovered, ",goldapple,2014-01-28
17710,<DELETED>,<DELETED>,2014-01-28
17711,<DELETED>,<DELETED>,2014-01-28
17712,The article may or may not bring it,kentonmag1,2014-01-28
17713,<DELETED>,<DELETED>,2014-01-28
17714,Only 184k to go to .0180..,EpikTrades,2014-01-28
17715,Wake up kget. Time to move up!,rusure2013,2014-01-28
17716,hopefully time to put on its track shoes,kallas52,2014-01-28
17717,We are super thin right now!!! A little,EpikTrades,2014-01-28
17718,KGET ready to run here$$$,cjstocksup,2014-01-28
17719,<DELETED>,<DELETED>,2014-01-28
17720,seems thin right now both sides,kallas52,2014-01-28
17721,Gear up folks!  http://finance.yahoo.com/news/kleangas-energy-technology-who,Skywalker007,2014-01-28
17722,"Come on NITE, keep putting up those 500K",everett7,2014-01-28
17723,KGET daytrader at .017 to take out then,cjstocksup,2014-01-28
17724,"So you're saying ,any stock that goes down",The Big Wheel,2014-01-28
17725,<DELETED>,<DELETED>,2014-01-28
17726,THAT IS EXCELLENT!!!MORE INQUIRIES OVER AND ABOVE THE,Stanner,2014-01-28
17727,a lot of shares being traded for a,kallas52,2014-01-28
17728,we will get her green today soon enough,dannyo-nr1,2014-01-28
17729,WE REALLY ARE TALKING 10s' OF MILLIONS HERE!!!!!!,Stanner,2014-01-28
17730,KGET more big news coming anytime! Gear up,cjstocksup,2014-01-28
17731,im somwhere in the middle of that post,kallas52,2014-01-28
17732,LAMP and VERT loading again for the big,cjstocksup,2014-01-28
17733,KGET IS STRAIGHT UP SAYING-'AS PRODUCTION ALLOWS',Stanner,2014-01-28
17734,goning green! today we SEE 2 cent  ~,10bags,2014-01-28
17735,<DELETED>,<DELETED>,2014-01-28
17736,<DELETED>,<DELETED>,2014-01-28
17737,"NITE give me a freaking break here, scratching",everett7,2014-01-28
17738,NITE daytrader holding KGET up into 2 run,cjstocksup,2014-01-28
17739,nope--doubt any revenue at all coming,power_forward,2014-01-28
17740,would be cool lol but I dont think,dannyo-nr1,2014-01-28
17741,"no, THIS is the scam,the article told the",power_forward,2014-01-28
17742,KGET no longer available to SHORT!!!,brawnycha,2014-01-28
17743,"don't worry, they won't come thru lol",power_forward,2014-01-28
17744,if I would write a letter with some,dannyo-nr1,2014-01-28
17745,Again WHAT ARTICLE? Ain't none!!,chezare,2014-01-28
17746,What article? This is pure BS! Post it,kenegan59,2014-01-28
17747,I love how strong this stock is. No,Porteño,2014-01-28
17748,I can confirm this. No more shares to,Skywalker007,2014-01-28
17749,very nice,Sponsoring Thought Capital,2014-01-28
17750,'AS PRODUCTION ALLOWS'-STRAIGHT TALK FROM STRAIGHT PEOPLE,Stanner,2014-01-28
17751,"No, my email and calls.  Told you",brawnycha,2014-01-28
17752,Article was a hoax. Unbelievable how one post,Porteño,2014-01-28
17753,"niceagreed, it is. and beyond irritating - KGET",Sponsoring Thought Capital,2014-01-28
17754,ILLEGAL to manipulate..by helping shorts too.,brawnycha,2014-01-28
17755,DON’T FIGHT THE TREND BUY/HOLD “KGET” ,twosecure,2014-01-28
17756,"MJ Stocks taking a hit today ,We may",The Big Wheel,2014-01-28
17757,"Like I said yesterday, if we break PAR",Porteño,2014-01-28
17758,Someone or group manipulated KGET for a red,cjstocksup,2014-01-28
17759,<DELETED>,<DELETED>,2014-01-28
17760,<DELETED>,<DELETED>,2014-01-28
17761,The Buy to Sell ratio is .907% as,Stanner,2014-01-28
17762,Exactly!  There is no sustainable counter-argument for,altrupreneur,2014-01-28
17763,explain that to me,kallas52,2014-01-28
17764,"almost at 50/50, he's just dividing volume",Sponsoring Thought Capital,2014-01-28
17765,DITTO NICE AGREED KGET FREEDOM SOON !,brawnycha,2014-01-28
17766,William Wylie needs to be writing the PR,Sponsoring Thought Capital,2014-01-28
17767,Does anyone have the access codes to the News,brawnycha,2014-01-28
17768,if kget has no news or keep going,williamMoneymaker,2014-01-28
17769,So these Pellets get shipped out in mid,JShred,2014-01-28
17770,<DELETED>,<DELETED>,2014-01-28
17771,KGET! Ready for the next big run!,jin1oo8,2014-01-28
17772,so when is janice going to do that,kallas52,2014-01-28
17773,<DELETED>,<DELETED>,2014-01-28
17774,"Yes, when will that be?",72chevnj,2014-01-28
17775,LOL  Thank you for the laugh. ,rhenj1026,2014-01-28
17776,Unfortunately P&D.com went paid subscription as of 10:00,kentonmag1,2014-01-28
17777,Aren't we fully cleansed yet at this level?,everett7,2014-01-28
17778,Ok this is all I am going to,cjstocksup,2014-01-28
17779,"Y Mid Feb and March 1st , we",brawnycha,2014-01-28
17780,http://stockcharts.com/c-sc/sc?s=KGET&p=D&b=5&g=0&i=t83961597804&r=1390932999802,Sponsoring Thought Capital,2014-01-28
17781,<DELETED>,<DELETED>,2014-01-28
17782,Because they are outsourcing it .  IMO,Anjango,2014-01-28
17783,Post it again,everett7,2014-01-28
17784,<DELETED>,<DELETED>,2014-01-28
17785,To stay within posting guidelines I have included,kentonmag1,2014-01-28
17786,<DELETED>,<DELETED>,2014-01-28
17787,Totally pathetic.  If anyone buys the crap,rhenj1026,2014-01-28
17788,China is cheaper n distance is shorter to,Magicland,2014-01-28
17789,<DELETED>,<DELETED>,2014-01-28
17790,Today is the first day no shorts available.,brawnycha,2014-01-28
17791,only 4 days old - http://moneytv.net/,Diva1963,2014-01-28
17792,i dont get it,williamMoneymaker,2014-01-28
17793,<DELETED>,<DELETED>,2014-01-28
17794,<DELETED>,<DELETED>,2014-01-28
17795,You don't get what?,kentonmag1,2014-01-28
17796,intra day double bottom,Sponsoring Thought Capital,2014-01-28
17797,KGET no longer available to SHORT! isnt short,williamMoneymaker,2014-01-28
17798,Double bottom on the 10 day chart as well,Sponsoring Thought Capital,2014-01-28
17799,The email is real but it does not,cjstocksup,2014-01-28
17800,Pumps and dumps is a shorting group,Sponsoring Thought Capital,2014-01-28
17801,Real or not Janice reports every co. and,brawnycha,2014-01-28
17802,oh  so the article came out already....so,goldapple,2014-01-28
17803,Those Chinese wood pellets are not made in,Anjango,2014-01-28
17804,"If you think the e-mail is real ,",golfboy,2014-01-28
17805,Who owns 2500 shares?,everett7,2014-01-28
17806,KOREA PELLET DEMAND 10 MILLION BY 2022,twosecure,2014-01-28
17807,NITE GET OFF THE ASK,Sponsoring Thought Capital,2014-01-28
17808,Today is the first day no shares available,brawnycha,2014-01-28
17809,agreedchew up the 7's,Sponsoring Thought Capital,2014-01-28
17810,It will likely be a report about Bo's,cjstocksup,2014-01-28
17811,No shorting left? Can you say margin cover?!,Porteño,2014-01-28
17812,<DELETED>,<DELETED>,2014-01-28
17813,"you couldn't be more wrong, no NSS, no",power_forward,2014-01-28
17814,"So this is what she ""blew the lid",Inorange,2014-01-28
17815,is that it ? the article  came,goldapple,2014-01-28
17816,"Am I missing something , did someone get",golfboy,2014-01-28
17817,Kind of an ugly day but will see,kallas52,2014-01-28
17818,"""free float"" only about 44 mio shares???",Diva1963,2014-01-28
17819,"""KGET"" JOINT VENTURE PROJECT Global Apollo KleanGas",twosecure,2014-01-28
17820,"KGET,Japan,S Korea,$900 MILLION potential revenue ",twosecure,2014-01-28
17821,"There you go, up the bid, the beatings",Sponsoring Thought Capital,2014-01-28
17822,"45 min, only 400,000 shares between here and 18's",Sponsoring Thought Capital,2014-01-28
17823,Newbie here. Bought 10k and buying a lot,omri,2014-01-28
17824,5 out of last 7 days trading are RED,Sponsoring Thought Capital,2014-01-28
17825,"Yea this sux. Patience I guess, KGET",Inorange,2014-01-28
17826,Im selling this crap tommorow morning!,pennystockpro32,2014-01-28
17827,Not a bad day - consolidation is a,WaveWatcher,2014-01-28
17828,Hey Pennystockpro32 I saw you enter this awhile,kenegan59,2014-01-28
17829,<DELETED>,<DELETED>,2014-01-28
17830,"Thanks, sell me at a good price.",jin1oo8,2014-01-28
17831,Holding well. Would like to see a breakout,UMD_Scientist,2014-01-28
17832,I 'd like to see a breakout tomorrow!,arttie,2014-01-28
17833,<DELETED>,<DELETED>,2014-01-28
17834,Your patience is wearing thin. this is stock,zacfish,2014-01-28
17835,take only 10% of that an we will,sundancer-ch,2014-01-28
17836,"zac, thanks for the encouraging",arttie,2014-01-28
17837,IMO we need news verifiable good news sooooon,kallas52,2014-01-28
17838,PUMP DUMP CAME IN SPAM FOLDER__FIRST TIME FOR THAT,Stanner,2014-01-28
17839,"Stanner, anything to be concerned about?",kenegan59,2014-01-28
17840,News is coming!! We need to be patient,omri,2014-01-28
17841,<DELETED>,<DELETED>,2014-01-28
17842,<DELETED>,<DELETED>,2014-01-28
17843,I agree. Me too. But I would like,omri,2014-01-28
17844,I have bought in four times now hard,kallas52,2014-01-28
17845,Good luck to u. I hope we all,omri,2014-01-28
17846,<DELETED>,<DELETED>,2014-01-28
17847,Wasn't this stock at .21 just recently?,omri,2014-01-28
17848,Yep it was,kallas52,2014-01-28
17849,There forcing it down in after hours booo,kallas52,2014-01-28
17850,Has anyone tried to contact the company recently,vdb_123,2014-01-28
17851,"Nothing personal ,but it would be fine with",vclean,2014-01-28
17852,I hope we all do well !!,omri,2014-01-28
17853,Where do you see that?  Looks the,chezare,2014-01-28
17854,I am not seeing it on my scottrade.,arttie,2014-01-28
17855,Kal...I remember .021 but not .21.,arttie,2014-01-28
17856,I'm sorry your correct .021 forgot a zero,kallas52,2014-01-28
17857,Extended trade at .0157,kallas52,2014-01-28
17858,After re watching the latest Money TV segment.,mlebo,2014-01-28
17859,I thought he said a Building in the,Know-Nuttin,2014-01-28
17860,There was no pump and dump email.,Umida45,2014-01-28
17861,“KGET” MERGER AND ACQUISITIONS  ,twosecure,2014-01-28
17862,I agree no email but I do think,kallas52,2014-01-28
17863,It's just not gonna happen cause this scam,johnnytrader33,2014-01-29
17864,Here it is from yesterday,Orangeman3,2014-01-29
17865,'K59' -Not with KGET//contacted SEC about the stock,Stanner,2014-01-29
17866,Thanks pal. I looked for the article today,kenegan59,2014-01-29
17867,The guys that ran this up...... Are shorting,johnnytrader33,2014-01-29
17868,Hey 'joetm' how ya' doin'//We are on opposite,Stanner,2014-01-29
17869,Price is still much higher from when you,UP Trend,2014-01-29
17870,Haha huh? This is a pure scam. Prove,johnnytrader33,2014-01-29
17871,<DELETED>,<DELETED>,2014-01-29
17872,<DELETED>,<DELETED>,2014-01-29
17873,<DELETED>,<DELETED>,2014-01-29
17874,Positive? Tell me what has this company done?,johnnytrader33,2014-01-29
17875,Haha well look at you thank you for,johnnytrader33,2014-01-29
17876,<DELETED>,<DELETED>,2014-01-29
17877,<DELETED>,<DELETED>,2014-01-29
17878,<DELETED>,<DELETED>,2014-01-29
17879,rated a buy ,zacfish,2014-01-29
